identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PROPN	upos_dist_SYM	upos_dist_ADP	upos_dist_DET	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_ADJ	upos_dist_NOUN	upos_dist_PRON	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_NUM	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_mood_dist_GenPot	verbs_mood_dist_Imp	verbs_mood_dist_GenNec	verbs_mood_dist_Nec	verbs_mood_dist_CndGen	verbs_mood_dist_Ind	verbs_mood_dist_Opt	verbs_mood_dist_CndPot	verbs_mood_dist_Gen	verbs_mood_dist_Pot	verbs_mood_dist_Cnd	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_tense_dist_Pqp	verbs_tense_dist_Fut	verbs_form_dist_Conv	verbs_form_dist_Vnoun	verbs_form_dist_Part	verbs_num_pers_dist	aux_mood_dist_CndGen	aux_mood_dist_GenPot	aux_mood_dist_Imp	aux_mood_dist_Nec	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Gen	aux_tense_dist_Pres	aux_tense_dist_Pqp	aux_tense_dist_Fut	aux_tense_dist_Past	aux_form_dist_Vnoun	aux_form_dist_Conv	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_aux:q	dep_dist_cc:preconj	dep_dist_case	dep_dist_nmod:poss	dep_dist_advmod	dep_dist_discourse	dep_dist_det	dep_dist_punct	dep_dist_clf	dep_dist_obj	dep_dist_dep	dep_dist_nmod	dep_dist_cop	dep_dist_nummod	dep_dist_goeswith	dep_dist_conj	dep_dist_mark	dep_dist_compound:redup	dep_dist_dislocated	dep_dist_flat	dep_dist_parataxis	dep_dist_root	dep_dist_amod	dep_dist_advcl	dep_dist_appos	dep_dist_csubj	dep_dist_ccomp	dep_dist_compound	dep_dist_advmod:emph	dep_dist_iobj	dep_dist_nsubj	dep_dist_obl	dep_dist_orphan	dep_dist_cc	dep_dist_aux	dep_dist_acl	dep_dist_fixed	dep_dist_xcomp	dep_dist_compound:lvc	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_1	verb_edges_dist_6	verb_edges_dist_0	verb_edges_dist_5	avg_verb_edges
01015036.conllu	1	36	36.0	5.1875	8.333333333333334	0	2.7777777777777777	5.555555555555555	11.11111111111111	2.7777777777777777	0	5.555555555555555	36.111111111111114	2.7777777777777777	0	8.333333333333334	2.7777777777777777	11.11111111111111	0	2.7777777777777777	0.71875	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	0	36.0	3.6774193548387095	22.0	22.0	0	0	0	2.7777777777777777	16.666666666666668	8.333333333333334	0	5.555555555555555	11.11111111111111	0	0	0	0	2.7777777777777777	2.7777777777777777	0	2.7777777777777777	0	0	0	0	0	2.7777777777777777	2.7777777777777777	2.7777777777777777	2.7777777777777777	0	0	0	5.555555555555555	0	5.555555555555555	16.666666666666668	0	5.555555555555555	0	2.7777777777777777	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	4.0
01016014.conllu	1	23	23.0	5.954545454545454	0	0	8.695652173913043	8.695652173913043	0	0	0	13.043478260869565	43.47826086956522	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0.6818181818181818	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	11.5	3.761904761904762	19.0	19.0	0	0	0	8.695652173913043	8.695652173913043	0	0	8.695652173913043	4.3478260869565215	0	4.3478260869565215	0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	0	0	0	4.3478260869565215	17.391304347826086	0	0	0	4.3478260869565215	4.3478260869565215	0	0	8.695652173913043	13.043478260869565	0	4.3478260869565215	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	50.0	50.0	2.5
01016019.conllu	1	14	14.0	7.846153846153846	14.285714285714286	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	28.571428571428573	0	0	0	0	7.142857142857143	0	21.428571428571427	0.8461538461538461	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	4.666666666666667	2.6666666666666665	10.0	10.0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	0	0	0	0	7.142857142857143	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	0	1.0
01016032.conllu	1	16	16.0	5.733333333333333	25.0	0	6.25	6.25	0	6.25	0	12.5	25.0	0	0	6.25	6.25	6.25	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	2.857142857142857	11.0	11.0	0	0	0	6.25	18.75	0	0	6.25	6.25	0	6.25	0	0	0	0	0	6.25	0	0	0	0	0	6.25	12.5	0	0	0	0	12.5	0	0	6.25	0	0	6.25	6.25	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01017005.conllu	1	21	21.0	7.15	0	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	57.142857142857146	0	0	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0.85	0	0	0	0	0	50.0	0	0	50.0	0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	10.5	4.526315789473684	19.0	19.0	0	0	0	0	38.095238095238095	14.285714285714286	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
01017008.conllu	1	17	17.0	5.466666666666667	11.764705882352942	0	0	5.882352941176471	17.647058823529413	0	0	0	17.647058823529413	5.882352941176471	0	11.764705882352942	0	11.764705882352942	0	17.647058823529413	0.7333333333333333	0	0	0	0	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	5.666666666666667	4.142857142857143	15.0	15.0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	11.764705882352942	0	11.764705882352942	0	0	0	0	0	11.764705882352942	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	0	11.764705882352942	0	5.882352941176471	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	0	0.3333333333333333
01017010.conllu	1	17	17.0	7.533333333333333	5.882352941176471	0	0	0	5.882352941176471	0	0	0	64.70588235294117	0	0	0	0	11.764705882352942	0	11.764705882352942	1.0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	3.5	15.0	15.0	0	0	0	0	17.647058823529413	0	0	0	11.764705882352942	0	11.764705882352942	0	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	5.882352941176471	0	11.764705882352942	11.764705882352942	5.882352941176471	0	0	0	0	0	5.882352941176471	5.882352941176471	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01017013.conllu	1	16	16.0	7.0	0	0	0	6.25	6.25	6.25	0	12.5	43.75	0	0	0	0	6.25	0	18.75	0.8666666666666667	0	0	0	0	0	33.333333333333336	0	0	33.333333333333336	33.333333333333336	0	66.66666666666667	0	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	4.0	0	4.0	2.642857142857143	12.0	12.0	0	0	0	0	12.5	6.25	0	6.25	6.25	0	6.25	0	0	6.25	0	0	0	0	0	0	0	0	6.25	6.25	12.5	0	0	0	0	0	0	12.5	6.25	0	0	0	0	0	6.25	6.25	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	66.66666666666667	0	0	0	0	33.333333333333336	0	1.3333333333333333
01018024.conllu	1	9	9.0	4.125	0	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	22.22222222222222	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	1.0	0	9.0	2.5714285714285716	7.0	7.0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	22.22222222222222	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01018040.conllu	1	9	9.0	6.428571428571429	0	0	0	0	0	0	0	0	55.55555555555556	0	0	11.11111111111111	0	22.22222222222222	0	11.11111111111111	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	2.6666666666666665	7.0	7.0	0	0	0	0	11.11111111111111	0	0	0	22.22222222222222	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01019004.conllu	1	12	12.0	6.444444444444445	16.666666666666668	0	0	0	0	0	0	8.333333333333334	33.333333333333336	0	0	0	8.333333333333334	25.0	0	8.333333333333334	0.8888888888888888	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	12.0	2.0	7.0	7.0	0	0	0	0	16.666666666666668	0	0	0	25.0	0	0	0	16.666666666666668	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01019005.conllu	1	15	15.0	6.928571428571429	0	0	0	6.666666666666667	6.666666666666667	0	0	13.333333333333334	53.333333333333336	0	0	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15.0	3.230769230769231	12.0	12.0	0	0	0	0	13.333333333333334	6.666666666666667	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	1.0
01020004.conllu	1	9	9.0	7.0	0	0	0	0	33.333333333333336	0	0	0	44.44444444444444	0	0	0	0	11.11111111111111	0	11.11111111111111	1.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	2.5714285714285716	6.0	6.0	0	0	0	0	11.11111111111111	33.333333333333336	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01020017.conllu	1	17	17.0	6.2	5.882352941176471	0	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	0	17.647058823529413	35.294117647058826	0	0	0	0	11.764705882352942	0	5.882352941176471	0.8	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	3.9285714285714284	15.0	15.0	0	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	5.882352941176471	11.764705882352942	0	5.882352941176471	0	11.764705882352942	5.882352941176471	0	0	0	0	0	0	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01020021.conllu	1	30	30.0	5.892857142857143	6.666666666666667	0	10.0	3.3333333333333335	3.3333333333333335	0	0	6.666666666666667	40.0	0	0	3.3333333333333335	3.3333333333333335	6.666666666666667	0	16.666666666666668	0.7857142857142857	0	0	0	0	0	100.0	0	0	0	0	0	60.0	20.0	0	20.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	6.0	3.4074074074074074	16.0	16.0	0	0	0	10.0	16.666666666666668	3.3333333333333335	0	3.3333333333333335	6.666666666666667	0	3.3333333333333335	0	0	0	3.3333333333333335	0	3.3333333333333335	0	0	0	0	0	3.3333333333333335	13.333333333333334	3.3333333333333335	0	0	3.3333333333333335	0	0	0	10.0	10.0	0	3.3333333333333335	0	0	0	3.3333333333333335	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	20.0	20.0	40.0	0	20.0	0	1.8
01021007.conllu	1	29	29.0	6.166666666666667	6.896551724137931	0	3.4482758620689653	6.896551724137931	6.896551724137931	0	6.896551724137931	3.4482758620689653	34.48275862068966	0	0	0	0	17.24137931034483	3.4482758620689653	10.344827586206897	0.75	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	9.666666666666666	3.739130434782609	24.0	24.0	0	0	0	3.4482758620689653	13.793103448275861	3.4482758620689653	0	6.896551724137931	17.24137931034483	0	3.4482758620689653	0	3.4482758620689653	0	0	0	0	3.4482758620689653	0	0	3.4482758620689653	0	3.4482758620689653	0	3.4482758620689653	0	0	3.4482758620689653	3.4482758620689653	3.4482758620689653	0	6.896551724137931	13.793103448275861	0	0	0	3.4482758620689653	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01021011.conllu	1	31	31.0	5.6923076923076925	9.67741935483871	0	6.451612903225806	3.225806451612903	9.67741935483871	6.451612903225806	0	16.129032258064516	19.35483870967742	0	0	6.451612903225806	3.225806451612903	16.129032258064516	0	3.225806451612903	0.6923076923076923	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	2.0	0	15.5	6.0	26.0	26.0	0	0	0	6.451612903225806	3.225806451612903	6.451612903225806	0	3.225806451612903	16.129032258064516	0	3.225806451612903	0	3.225806451612903	6.451612903225806	0	0	9.67741935483871	0	0	0	0	0	3.225806451612903	12.903225806451612	3.225806451612903	0	0	0	3.225806451612903	3.225806451612903	0	3.225806451612903	3.225806451612903	0	6.451612903225806	0	3.225806451612903	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	2.0
01021012.conllu	1	13	13.0	7.181818181818182	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	46.15384615384615	0	0	0	0	15.384615384615385	0	23.076923076923077	0.8181818181818182	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	66.66666666666667	33.333333333333336	0	0	0	50.0	50.0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	4.0	0	3.25	2.5	10.0	10.0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	15.384615384615385	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
01022002.conllu	1	27	27.0	7.0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	44.44444444444444	3.7037037037037037	0	0	3.7037037037037037	7.407407407407407	0	18.51851851851852	0.8	0	0	0	0	0	100.0	0	0	0	0	0	80.0	20.0	0	0	0	75.0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	5.4	3.0416666666666665	18.0	18.0	0	0	0	11.11111111111111	25.925925925925927	0	0	0	7.407407407407407	0	7.407407407407407	0	0	0	3.7037037037037037	0	0	0	0	0	0	0	3.7037037037037037	18.51851851851852	0	0	3.7037037037037037	0	0	0	0	3.7037037037037037	7.407407407407407	0	0	0	3.7037037037037037	0	3.7037037037037037	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	20.0	20.0	0	20.0	0	40.0	0	1.2
01022005.conllu	1	18	18.0	7.0	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	5.555555555555555	0	5.555555555555555	33.333333333333336	0	0	0	0	11.11111111111111	0	16.666666666666668	0.75	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	4.5	2.7333333333333334	14.0	14.0	0	0	0	11.11111111111111	16.666666666666668	5.555555555555555	0	5.555555555555555	11.11111111111111	0	16.666666666666668	0	0	5.555555555555555	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	5.555555555555555	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	0	1.0
01022010.conllu	1	25	25.0	7.136363636363637	20.0	0	8.0	0	0	0	0	12.0	36.0	0	0	0	0	12.0	0	12.0	0.9090909090909091	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	8.333333333333334	3.619047619047619	21.0	21.0	0	0	0	8.0	24.0	0	0	0	12.0	0	12.0	0	4.0	0	0	0	0	0	0	0	4.0	4.0	4.0	12.0	0	4.0	0	0	4.0	0	0	4.0	4.0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	0	1.0
01022016.conllu	1	14	14.0	5.153846153846154	0	0	7.142857142857143	7.142857142857143	14.285714285714286	0	0	0	35.714285714285715	0	0	0	21.428571428571427	7.142857142857143	0	7.142857142857143	0.6153846153846154	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	14.0	2.5833333333333335	9.0	9.0	0	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	0	14.285714285714286	0	0	7.142857142857143	14.285714285714286	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01022027.conllu	1	18	18.0	5.9375	5.555555555555555	0	5.555555555555555	5.555555555555555	11.11111111111111	5.555555555555555	0	5.555555555555555	33.333333333333336	0	0	0	5.555555555555555	11.11111111111111	0	11.11111111111111	0.75	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	2.0	0	9.0	2.8666666666666667	12.0	12.0	0	0	0	5.555555555555555	16.666666666666668	0	0	5.555555555555555	11.11111111111111	0	5.555555555555555	0	0	0	5.555555555555555	0	5.555555555555555	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	50.0	3.0
01023020.conllu	1	9	9.0	7.285714285714286	11.11111111111111	0	0	0	0	0	0	0	55.55555555555556	0	0	0	0	22.22222222222222	0	11.11111111111111	1.0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	1.8333333333333333	3.0	3.0	0	0	0	0	33.333333333333336	0	0	0	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01023034.conllu	1	24	24.0	6.809523809523809	0	0	0	4.166666666666667	4.166666666666667	0	0	16.666666666666668	41.666666666666664	4.166666666666667	0	4.166666666666667	0	12.5	0	12.5	0.8571428571428571	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	66.66666666666667	0	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	8.0	4.2	22.0	22.0	0	0	0	0	8.333333333333334	4.166666666666667	0	4.166666666666667	12.5	0	12.5	0	0	0	0	0	8.333333333333334	0	0	0	0	0	4.166666666666667	8.333333333333334	8.333333333333334	0	0	0	4.166666666666667	0	0	8.333333333333334	8.333333333333334	0	4.166666666666667	0	4.166666666666667	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	0	0.3333333333333333
01023043.conllu	1	15	15.0	7.0	0	0	6.666666666666667	13.333333333333334	0	6.666666666666667	0	20.0	46.666666666666664	0	0	0	0	6.666666666666667	0	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.230769230769231	7.0	7.0	0	0	0	6.666666666666667	20.0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	26.666666666666668	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01024010.conllu	1	33	33.0	6.366666666666666	0	0	3.0303030303030303	0	18.181818181818183	3.0303030303030303	0	12.121212121212121	45.45454545454545	0	0	0	3.0303030303030303	9.090909090909092	0	6.0606060606060606	0.9	0	0	0	0	0	50.0	0	0	0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	0	16.5	2.413793103448276	17.0	17.0	0	0	0	3.0303030303030303	3.0303030303030303	15.151515151515152	0	0	9.090909090909092	0	0	0	15.151515151515152	3.0303030303030303	3.0303030303030303	0	6.0606060606060606	0	0	0	0	0	3.0303030303030303	0	3.0303030303030303	0	0	0	3.0303030303030303	0	0	6.0606060606060606	12.121212121212121	0	3.0303030303030303	0	12.121212121212121	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	50.0	0	0.5
01024013.conllu	1	30	30.0	7.25	0	0	6.666666666666667	10.0	6.666666666666667	0	0	6.666666666666667	43.333333333333336	0	0	3.3333333333333335	3.3333333333333335	6.666666666666667	0	13.333333333333334	0.75	0	0	0	0	0	75.0	0	0	25.0	0	0	100.0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	7.5	3.4074074074074074	24.0	24.0	0	0	0	6.666666666666667	16.666666666666668	3.3333333333333335	0	10.0	6.666666666666667	0	3.3333333333333335	0	3.3333333333333335	0	3.3333333333333335	0	3.3333333333333335	0	0	0	0	0	3.3333333333333335	6.666666666666667	6.666666666666667	0	0	0	3.3333333333333335	0	3.3333333333333335	6.666666666666667	6.666666666666667	0	3.3333333333333335	0	3.3333333333333335	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	25.0	0	0	50.0	0	25.0	0	1.0
01024016.conllu	1	18	18.0	5.9375	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	11.11111111111111	50.0	0	0	5.555555555555555	0	11.11111111111111	0	5.555555555555555	0.8125	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	18.0	3.2	16.0	16.0	0	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	11.11111111111111	0	5.555555555555555	0	5.555555555555555	0	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	0	5.555555555555555	0	0	5.555555555555555	11.11111111111111	0	5.555555555555555	0	11.11111111111111	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01025025.conllu	1	17	17.0	5.928571428571429	0	0	0	5.882352941176471	17.647058823529413	0	0	5.882352941176471	35.294117647058826	0	5.882352941176471	0	0	17.647058823529413	0	11.764705882352942	0.8571428571428571	0	0	0	0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	2.3076923076923075	7.0	7.0	0	0	0	0	23.529411764705884	5.882352941176471	0	5.882352941176471	17.647058823529413	0	17.647058823529413	0	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
